10.0 1.96934960167e-05 2.07035662594e-05 -0.0250035568396
10.6060606061 7.13462825936e-06 7.25734354451e-06 -0.00852664852498
11.2121212121 1.04749954462e-06 9.87485735012e-07 0.0294910288575
11.8181818182 9.01637760745e-07 9.75731053504e-07 -0.0394665620292
12.4242424242 3.91569914718e-06 4.22290952368e-06 -0.0377472844471
13.0303030303 7.06099031066e-06 7.57717669027e-06 -0.035263047592
13.6363636364 8.4169651018e-06 9.02768721663e-06 -0.0350091308031
14.2424242424 7.62914858979e-06 7.9994076624e-06 -0.0236911885292
14.8484848485 5.27730415298e-06 5.56509240237e-06 -0.0265428632796
15.4545454545 2.70443187441e-06 2.82287808514e-06 -0.0214292687754
16.0606060606 8.43092541912e-07 8.7189642454e-07 -0.0167953748925
16.6666666667 1.43752368542e-07 1.40881415363e-07 0.0100864807415
17.2727272727 4.01224729568e-07 4.18922934294e-07 -0.0215792905423
17.8787878788 1.10815757864e-06 1.16106354834e-06 -0.0233145941916
18.4848484848 1.71400349357e-06 1.79923412149e-06 -0.0242598529497
19.0909090909 1.92363870257e-06 2.01827736801e-06 -0.02400829032
19.696969697 1.68968009174e-06 1.77003442098e-06 -0.0232257109499
20.303030303 1.1724296128e-06 1.22165396114e-06 -0.0205608312425
20.9090909091 6.32675482067e-07 6.57833398986e-07 -0.0194945709313
21.5151515152 2.59380886496e-07 2.67244353757e-07 -0.0149318085424
22.1212121212 1.24276946766e-07 1.2692921661e-07 -0.0105581400093
22.7272727273 1.86720067919e-07 1.89366912216e-07 -0.00703785144788
23.3333333333 3.38254573677e-07 3.46513402424e-07 -0.0120607695383
23.9393939394 4.75626749725e-07 4.86048807434e-07 -0.0108373948277
24.5454545455 5.26431741705e-07 5.43540730277e-07 -0.015990120325
25.1515151515 4.80751673939e-07 4.96172808813e-07 -0.0157853909345
25.7575757576 3.78130620554e-07 3.90517944504e-07 -0.016115718566
26.3636363636 2.6159695704e-07 2.71378205194e-07 -0.0183521650667
26.9696969697 1.72961350861e-07 1.7793999821e-07 -0.0141881681619
27.5757575758 1.28606081489e-07 1.31284820359e-07 -0.0103071667816
28.1818181818 1.27663895561e-07 1.28739760831e-07 -0.00419598255846
28.7878787879 1.51176031798e-07 1.53077662006e-07 -0.00625014665762
29.3939393939 1.79921806568e-07 1.81291384225e-07 -0.00379160476902
30.0 1.95801272329e-07 1.99205412894e-07 -0.00861793152435
30.6060606061 1.96781472832e-07 2.00291821598e-07 -0.00884055617617
31.2121212121 1.82762349107e-07 1.86537801233e-07 -0.0102232618158
31.8181818182 1.62572664124e-07 1.65871006875e-07 -0.0100423391971
32.4242424242 1.43483195994e-07 1.46347488521e-07 -0.00988264072592
33.0303030303 1.2848210524e-07 1.30837084556e-07 -0.00908139238819
33.6363636364 1.2110560105e-07 1.21621286268e-07 -0.0021245492165
34.2424242424 1.19201439057e-07 1.19592203589e-07 -0.00163641095298
34.8484848485 1.20651333953e-07 1.20846151445e-07 -0.000806706088952
35.4545454545 1.22844473318e-07 1.23241150897e-07 -0.00161194941889
36.0606060606 1.24489703437e-07 1.23786623717e-07 0.00283184356701
36.6666666667 1.24942703335e-07 1.25337394382e-07 -0.00157699733477
37.2727272727 1.23572046844e-07 1.2447476589e-07 -0.00363930919587
37.8787878788 1.21194345017e-07 1.220196768e-07 -0.00339343832723
38.4848484848 1.19009796282e-07 1.19971256215e-07 -0.00402316385693
39.0909090909 1.17141577872e-07 1.17545338855e-07 -0.001720423909
39.696969697 1.15161769222e-07 1.15985491399e-07 -0.00356362508625
40.303030303 1.12999775089e-07 1.13246171431e-07 -0.00108906412042
40.9090909091 1.11567365593e-07 1.11885611642e-07 -0.00142421932684
41.5151515152 1.09746263943e-07 1.10263692662e-07 -0.00235184228329
42.1212121212 1.08112826765e-07 1.08167048568e-07 -0.000250702025114
42.7272727273 1.0843620072e-07 1.08094423587e-07 0.00157842399507
43.3333333333 1.07883558027e-07 1.07416168498e-07 0.00217087841513
43.9393939394 1.08010085956e-07 1.08413547954e-07 -0.00186422338194
44.5454545455 1.0899417981e-07 1.08949716983e-07 0.00020401042675
45.1515151515 1.08719736693e-07 1.09857333477e-07 -0.00520455683164
45.7575757576 1.09901815114e-07 1.09570808598e-07 0.00150819045259
46.3636363636 1.09979648797e-07 1.09999838246e-07 -9.1778778335e-05
46.9696969697 1.08487215127e-07 1.09577925683e-07 -0.00500176484958
47.5757575758 1.0848283582e-07 1.07756006985e-07 0.00336123161836
48.1818181818 1.0713206404e-07 1.07389462197e-07 -0.00119987099322
48.7878787879 1.05797287492e-07 1.05876437376e-07 -0.000373923989454
49.3939393939 1.05365971814e-07 1.0543562638e-07 -0.00033042712492
50.0 1.04090288271e-07 1.04530684429e-07 -0.00211098698199
50.6060606061 1.03944779838e-07 1.0375651486e-07 0.000906421783551
51.2121212121 1.04158544308e-07 1.03803906972e-07 0.0017052950366
51.8181818182 1.04183100482e-07 1.04185952564e-07 -1.36876448557e-05
52.4242424242 1.04653303821e-07 1.05377110922e-07 -0.00344620135778
53.0303030303 1.05214739544e-07 1.05048075756e-07 0.000792645085996
53.6363636364 1.06153154725e-07 1.05696747404e-07 0.0021543900476
54.2424242424 1.05794936801e-07 1.05876842599e-07 -0.000386947181049
54.8484848485 1.06276627169e-07 1.06263661126e-07 6.10051064027e-05
55.4545454545 1.0603404884e-07 1.05411254814e-07 0.00294541431982
56.0606060606 1.04982951888e-07 1.05605144823e-07 -0.00295454940481
56.6666666667 1.04426152402e-07 1.05199934262e-07 -0.00369124793582
57.2727272727 1.04273789929e-07 1.03934010565e-07 0.00163192427575
57.8787878788 1.03992739677e-07 1.03574178106e-07 0.00201651387714
58.4848484848 1.03544402439e-07 1.03508229454e-07 0.000174704299535
59.0909090909 1.03438574959e-07 1.03475968585e-07 -0.000180720144912
59.696969697 1.02789724637e-07 1.03053856276e-07 -0.00128316675599
60.303030303 1.02720749727e-07 1.02692135533e-07 0.000139300872751
60.9090909091 1.03321038351e-07 1.03266150207e-07 0.000265689966611
61.5151515152 1.03711649013e-07 1.03319290773e-07 0.00189516716855
62.1212121212 1.03816345536e-07 1.038845703e-07 -0.000328475993484
62.7272727273 1.0379812094e-07 1.03489284323e-07 0.00148989571478
63.3333333333 1.04527307785e-07 1.04093428604e-07 0.00207975097786
